i,x1[i],T1[i],P1[i],v1[i],rho1[i],alfa1[i],T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i]
750,0.375,963.334978528603,16099837.9809393,6.43329525079734,27.2131824478889,4479.11475448525,694.238266020007,14999121.9981124,12.2497435225978,5.19700491029196,3271.67531757139,855.539153227607,741.066682505501
751,0.3755,963.306657014179,16099837.7458818,6.43310620940601,27.2139821265674,4479.10698208922,694.607986824491,14999121.1364351,12.2562679020045,5.19423838853477,3271.94367482032,855.630926458148,741.303088896087
752,0.376,963.278366292514,16099837.5107976,6.43291737365851,27.2147809822589,4479.09921715652,694.976979930904,14999120.2753076,12.2627794415723,5.19148024638984,3272.21124569096,855.720372396331,741.424866456696
753,0.3765,963.250106785405,16099837.2756861,6.43272874637189,27.2155790028961,4479.09145966426,695.344978029208,14999119.4150308,12.2692734244009,5.18873245665456,3272.47803210357,855.811450854919,741.65947912901
754,0.377,963.221877879544,16099837.040548,6.4325403234501,27.2163762056583,4479.08370958869,695.712249426516,14999118.5553039,12.2757545849772,5.18599299098615,3272.74403667508,855.900225902156,741.780306449089
755,0.3775,963.193679990501,16099836.8053829,6.43235210766858,27.217172578654,4479.0759669069,696.078528763466,14999117.6964255,12.2822182408212,5.18326380369719,3273.00926130406,855.990609600664,742.013130123276
756,0.378,963.16551251121,16099836.5701914,6.432164094973,27.2179681388896,4479.06823159508,696.44408239714,14999116.8380971,12.288669092011,5.18054288548998,3273.27370858019,856.07871347702,742.133005919092
757,0.3785,963.137375851088,16099836.3349731,6.43197628809771,27.2187628746472,4479.0605036303,696.8086469054,14999115.9806152,12.2951024902494,5.17783217238286,3273.53738038062,856.168402414691,742.364045287826
758,0.379,963.109269409237,16099836.0997286,6.43178868302953,27.2195568027621,4479.05278298874,697.17248670867,14999115.1236834,12.3015231014416,5.17512967392614,3273.80027926811,856.255834830896,742.482968287661
759,0.3795,963.081193588993,16099835.8644575,6.43160128246222,27.2203499116883,4479.04506964741,697.535340308663,14999114.267596,12.3079263112374,5.1724373080324,3274.06240709866,856.344828994185,742.712228016189
760,0.38,963.053147795549,16099835.6291604,6.4314140824233,27.2211422180921,4479.0373635825,697.897470202431,14999113.4120587,12.3143167516035,5.16975310290507,3274.32376640841,856.431589651439,742.830196960179
761,0.3805,963.025132426231,16099835.3938368,6.43122708556637,27.2219337105972,4479.02966477096,698.258616802249,14999112.5573637,12.3206898419024,5.1670789585373,3274.58435903247,856.519889013858,743.057681686379
762,0.381,962.997146892251,16099835.1584876,6.43104028795914,27.2227244057031,4479.02197318895,698.619040695005,14999111.703219,12.327050180395,5.16441292159309,3274.8441874807,856.605977603633,743.174695326348
763,0.3815,962.969191584995,16099834.9231121,6.43085369221556,27.2235142922012,4479.01428881341,698.978484190327,14999110.8499146,12.3333932199234,5.16175687433028,3275.10325356758,856.693582125597,743.400409660776
764,0.382,962.941265921621,16099834.687711,6.43066729444304,27.224303386426,4479.00661162045,699.337205978067,14999109.9971605,12.3397235252747,5.15910888168307,3275.36155977696,856.778998329443,743.516466760079
765,0.3825,962.913370287646,16099834.452284,6.43048109721633,27.2250916773351,4478.998941587,699.694950252074,14999109.1452446,12.3460365825388,5.15647080835611,3275.61910790299,856.865907958107,743.740415286028
766,0.383,962.885504106098,16099834.2168316,6.43029509668207,27.2258791810999,4478.99127868914,700.051973818213,14999108.2938791,12.352336923259,5.15384073736563,3275.87590040383,856.950651447457,743.855514619389
767,0.3835,962.857667756696,16099833.9813534,6.43010929537626,27.2266658868418,4478.98362290374,700.408022741505,14999107.4433498,12.3586200665431,5.15122051604306,3276.1319390535,857.036866116559,744.077701892939
768,0.384,962.829860668269,16099833.7458501,6.42992368948427,27.2274518105715,4478.97597420687,700.763351956796,14999106.593371,12.3648905109192,5.14860824530064,3276.38722628478,857.120936552531,744.191842246295
769,0.3845,962.802083214803,16099833.5103211,6.42973828150384,27.2282369415724,4478.96833257538,701.117709387312,14999105.7442264,12.3711438082839,5.14600575527455,3276.64176385184,857.206456182237,744.412272796372
770,0.385,962.774334830858,16099833.2747673,6.4295530676586,27.2290212956962,4478.9606979853,701.471348109765,14999104.8956323,12.377384424378,5.14341116458918,3276.89555416237,857.289853215439,744.525452966715
771,0.3855,962.746615884753,16099833.0391881,6.42936805040845,27.2298048623866,4478.95307041344,701.824017892696,14999104.0478704,12.3836079436594,5.14082628636139,3277.14859895094,857.374677712177,744.744131295147
772,0.386,962.718925816709,16099832.8035841,6.42918322601483,27.2305876573381,4478.94544983581,702.175969967495,14999103.2006591,12.3898187993074,5.13824925674592,3277.40090060042,857.457400982511,744.856350090371
773,0.3865,962.691264989448,16099832.567955,6.42899859690025,27.2313696701529,4478.93783622919,702.526955935208,14999102.3542781,12.3960126081153,5.13568187201428,3277.65246082603,857.541530238818,745.073280671946
774,0.387,962.66363284878,16099832.3323014,6.42881415936349,27.2321509163703,4478.93022956956,702.877225194631,14999101.5084476,12.4021937709254,5.13312228567188,3277.90328198614,857.623579375281,745.184536910694
775,0.3875,962.636029751895,16099832.0966228,6.42862991579009,27.232931385749,4478.92262983365,703.226531166585,14999100.6634454,12.4083579366417,5.13057227731683,3278.15336577682,857.707013269634,745.399724193218
