i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
632,0.30859375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.630437920839,14999998.1162968,0.514334176773236,14.0080935117731,311.077494346834,590.302477206,260.214774124506,0.172012001276016
633,0.30908203125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.721373239068,14999998.113135,0.514514321946403,14.0031889049939,311.091144418832,590.398258252388,260.30425788267,0.172012001276016
634,0.3095703125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.812309943746,14999998.1099725,0.51469446986626,13.9982876567771,311.104791585905,590.494169042961,260.393747956112,0.172012001276016
635,0.31005859375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.903248073795,14999998.1068092,0.514874620609913,13.9933897615803,311.118435853668,590.590209325106,260.48324434056,0.172012001276016
636,0.310546875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,259.994187668042,14999998.1036451,0.51505477425428,13.9884952138766,311.13207722809,590.686378845471,260.572747031991,0.172012001276016
637,0.31103515625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.08512876522,14999998.1004804,0.51523493087609,13.9836040081549,311.145715715217,590.782677349968,260.662256026625,0.172012001276016
638,0.3115234375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.176071403965,14999998.0973148,0.515415090551883,13.9787161389196,311.159351320671,590.879104583772,260.751771320925,0.172012001276016
639,0.31201171875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.267015622818,14999998.0941486,0.51559525335801,13.9738316006907,311.17298405037,590.975660291324,260.841292911596,0.172012001276016
640,0.3125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.357961460225,14999998.0909816,0.515775419370634,13.9689503880039,311.186613910145,591.072344216332,260.930820795576,0.172012001276016
641,0.31298828125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.448908954536,14999998.0878138,0.515955588665727,13.9640724954103,311.200240905794,591.169156101771,261.020354970041,0.172012001276016
642,0.3134765625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.539858144007,14999998.0846453,0.516135761319074,13.9591979174764,311.213865043112,591.266095689888,261.109895432397,0.172012001276016
643,0.31396484375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.630809066798,14999998.0814761,0.516315937406271,13.9543266487842,311.227486327832,591.363162722198,261.199442180281,0.172012001276016
644,0.314453125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,260.721761760971,14999998.0783061,0.516496117002721,13.9494586839311,311.241104765563,591.460356939492,261.288995211554,0.172012001276016
