i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
1078,0.26318359375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.22513429736,14999928.7148332,3.83706456197787,7.51078448450862,1174.50899066333,781.525586703936,483.281123438126,0.108933001756668
1079,0.263427734375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.29961922558,14999928.6445863,3.83765480845802,7.50962929616406,1174.53354594245,781.569798568504,483.355188792184,0.108933001756668
1080,0.263671875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.374098051179,14999928.5743318,3.83824500658765,7.50847455769447,1174.55809742249,781.614007923452,483.429248055633,0.108933001756668
1081,0.263916015625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.448570774612,14999928.5040698,3.83883515637038,7.50732026884164,1174.58264510917,781.658214768333,483.503301228717,0.108933001756668
1082,0.26416015625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.523037396337,14999928.4338001,3.83942525780982,7.50616642934758,1174.60718900011,781.702419102698,483.577348311678,0.108933001756668
1083,0.264404296875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.597497916807,14999928.3635229,3.84001531090956,7.50501303895451,1174.63172910175,781.746620926099,483.651389304756,0.108933001756668
1084,0.2646484375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.671952336477,14999928.2932382,3.84060531567323,7.50386009740483,1174.6562654146,781.790820238087,483.725424208192,0.108933001756668
1085,0.264892578125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.746400655803,14999928.2229458,3.84119527210441,7.50270760444116,1174.68079794031,781.835017038214,483.799453022222,0.108933001756668
1086,0.26513671875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.820842875237,14999928.1526459,3.84178518020672,7.50155555980632,1174.70532668588,781.879211326032,483.873475747081,0.108933001756668
1087,0.265380859375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.895278995235,14999928.0823384,3.84237503998373,7.50040396324333,1174.72985164788,781.923403101093,483.947492383003,0.108933001756668
1088,0.265625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,484.969709016248,14999928.0120234,3.84296485143905,7.49925281449541,1174.75437283012,781.967592362949,484.021502930221,0.108933001756668
1089,0.265869140625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.044132938731,14999927.9417007,3.84355461457626,7.49810211330598,1174.77889023656,782.011779111152,484.095507388963,0.108933001756668
1090,0.26611328125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.118550763136,14999927.8713705,3.84414432939896,7.49695185941867,1174.80340387089,782.055963345254,484.169505759459,0.108933001756668
1091,0.266357421875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.192962489914,14999927.8010328,3.84473399591071,7.4958020525773,1174.82791373088,782.100145064809,484.243498041934,0.108933001756668
1092,0.2666015625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.267368119518,14999927.7306875,3.84532361411511,7.49465269252589,1174.85241982323,782.144324269368,484.317484236612,0.108933001756668
1093,0.266845703125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.341767652399,14999927.6603346,3.84591318401574,7.49350377900868,1174.87692214756,782.188500958483,484.391464343715,0.108933001756668
1094,0.26708984375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.416161089008,14999927.5899741,3.84650270561616,7.49235531177009,1174.90142070981,782.232675131707,484.465438363464,0.108933001756668
1095,0.267333984375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.490548429796,14999927.5196061,3.84709217891994,7.49120729055475,1174.92591550735,782.276846788594,484.539406296077,0.108933001756668
1096,0.267578125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,485.564929675214,14999927.4492305,3.84768160393067,7.49005971510749,1174.95040654548,782.321015928695,484.613368141769,0.108933001756668
